review_id,product_category,product_name,review_text,star_rating,review_date,verified_purchase,text_for_topics,text_for_sentiment,sentiment,predicted_stars,confidence,actual_sentiment,extractive_summary,abstractive_summary,dominant_topic,topic_confidence,topic_label
4842,Bathroom,AromaSpa Diffuser,It is a fine product. The AromaSpa Diffuser gets the job done but I expected better quality.,3,2023-07-26,True,fine product aromaspa diffuser get job expect well quality,it is a fine product . the aromaspa diffuser gets the job done but i expected better quality .,Positive,4,0.4730293452739715,Neutral,The AromaSpa Diffuser gets the job done but I expected better quality.,It is a fine product. The AromaSpa Diffuser gets the job done but I expected better quality.,2,0.9470541952444821,Daily Use Satisfaction
4843,Kitchen Appliances,SteamKing Rice Cooker,DO NOT BUY. The SteamKing Rice Cooker stopped working completely. Customer service was useless.,2,2023-10-24,True,buy steamking rice cooker stop work completely customer service useless,do not buy . the steamking rice cooker stopped working completely . customer service was useless .,Negative,1,0.9410659074783324,Negative,The SteamKing Rice Cooker stopped working completely.,DO NOT BUY. The SteamKing Rice Cooker stopped working completely. Customer service was useless.,7,0.6368385979918989,Mattress & Comfort
4844,Living Room,SmartTV 55in 4K UHD,My SmartTV 55in 4K UHD arrived well packaged and started working immediately. No issues at all.,5,2023-07-23,True,smarttv 55 4k uhd arrive package start work immediately issue,my smarttv 55 in 4k uhd arrived well packaged and started working immediately . no issues at all .,Positive,5,0.8282108902931213,Positive,My SmartTV 55in 4K UHD arrived well packaged and started working immediately.,My SmartTV 55in 4K UHD arrived well packaged and started working immediately. No issues at all.,0,0.5837176641790475,Delivery & Arrival
4845,Bathroom,AromaSpa Diffuser,I was skeptical at first but the AromaSpa Diffuser is genuinely impressive. Fast delivery too.,4,2023-12-05,True,skeptical aromaspa diffuser genuinely impressive fast delivery,i was skeptical at first but the aromaspa diffuser is genuinely impressive . fast delivery too .,Positive,5,0.6111381649971008,Positive,I was skeptical at first but the AromaSpa Diffuser is genuinely impressive.,I was skeptical at first but the AromaSpa Diffuser is genuinely impressive. Fast delivery too.,2,0.9357103476143226,Daily Use Satisfaction
4846,Kitchen Appliances,TurboBlend Pro 5000,The TurboBlend Pro 5000 overheated and stopped working after 3 uses. Safety hazard. 1 star. https://fakeurl.com/ref123,2,2024-01-06,True,turboblend pro 5000 overheat stop work 3 us safety hazard 1 star,the turboblend pro 5000 overheated and stopped working after 3 uses . safety hazard . 1 star .,Negative,1,0.9853941202163696,Negative,The TurboBlend Pro 5000 overheated and stopped working after 3 uses.,The TurboBlend Pro 5000 overheated and stopped working after 3 uses. Safety hazard. 1 star. https://fakeurl.com/ref123,3,0.6894723556039246,Kitchen & Appliance Products
4847,Kitchen Appliances,SliceMaster Food Processor,Absolutely love my SliceMaster Food Processor! Works perfectly and arrived on time. Would buy again.,4,2023-07-01,True,absolutely love slicemaster food processor work perfectly arrive time buy,absolutely love my slicemaster food processor ! works perfectly and arrived on time . would buy again .,Positive,5,0.9703975915908812,Positive,Absolutely love my SliceMaster Food Processor!,Absolutely love my SliceMaster Food Processor! Works perfectly and arrived on time. Would buy again.,0,0.6127411446288472,Delivery & Arrival
4848,Bathroom,AromaSpa Diffuser,My AromaSpa Diffuser arrived well packaged and started working immediately. No issues at all.,5,2023-04-06,True,aromaspa diffuser arrive package start work immediately issue,my aromaspa diffuser arrived well packaged and started working immediately . no issues at all .,Positive,5,0.7964140176773071,Positive,My AromaSpa Diffuser arrived well packaged and started working immediately.,My AromaSpa Diffuser arrived well packaged and started working immediately. No issues at all.,0,0.9437466856717178,Delivery & Arrival
4849,Bedroom Furniture,WoodCraft Bed Frame Queen,Poorly made. The WoodCraft Bed Frame Queen plastic cracked within a week. Cheaply built garbage.,1,2024-03-03,False,poorly woodcraft bed frame queen plastic crack week cheaply build garbage,poorly made . the woodcraft bed frame queen plastic cracked within a week . cheaply built garbage .,Negative,1,0.8736931085586548,Negative,The WoodCraft Bed Frame Queen plastic cracked within a week.,Poorly made. The WoodCraft Bed Frame Queen plastic cracked within a week. Cheaply built garbage.,6,0.9549995039836174,Furniture & Frames
4850,Bedroom Furniture,DreamRest Memory Foam Mattress,Solid quality and great value. The DreamRest Memory Foam Mattress feels premium and performs even better.,4,2024-10-16,True,solid quality great value dreamr memory foam mattress feel premium perform well,solid quality and great value . the dreamrest memory foam mattress feels premium and performs even better .,Positive,5,0.8429102301597595,Positive,The DreamRest Memory Foam Mattress feels premium and performs even better.,Solid quality and great value. The DreamRest Memory Foam Mattress feels premium and performs even better.,4,0.6708329040459743,Build Quality
4851,Living Room,SoundBar X200 Bluetooth,The SoundBar X200 Bluetooth arrived on time and works as described. Not great not terrible.,3,2024-03-24,True,soundbar x200 bluetooth arrive time work describe great terrible,the soundbar x200 bluetooth arrived on time and works as described . not great not terrible .,Neutral,3,0.6337559223175049,Neutral,The SoundBar X200 Bluetooth arrived on time and works as described.,The SoundBar X200 Bluetooth arrived on time and works as described. Not great not terrible.,4,0.39444360989493377,Build Quality
4852,Living Room,SmartTV 55in 4K UHD,Absolutely love my SmartTV 55in 4K UHD! Works perfectly and arrived on time. Would buy again. https://fakeurl.com/ref123,5,2024-03-25,True,absolutely love smarttv 55 4k uhd work perfectly arrive time buy,absolutely love my smarttv 55 in 4k uhd ! works perfectly and arrived on time . would buy again .,Positive,5,0.9743709564208984,Positive,Absolutely love my SmartTV 55in 4K UHD!,Absolutely love my SmartTV 55in 4K UHD! Works perfectly and arrived on time. Would buy again. https://fakeurl.com/ref123,0,0.5663795131952843,Delivery & Arrival
4853,Bedroom Furniture,DreamRest Memory Foam Mattress,Great product. The DreamRest Memory Foam Mattress exceeded my expectations in every way. Highly recommend!,5,2023-12-15,True,great product dreamr memory foam mattress exceed expectation way highly recommend,great product . the dreamrest memory foam mattress exceeded my expectations in every way . highly recommend !,Positive,5,0.9569875001907348,Positive,The DreamRest Memory Foam Mattress exceeded my expectations in every way.,Great product. The DreamRest Memory Foam Mattress exceeded my expectations in every way. Highly recommend!,8,0.5954542960494437,Recommendation & Value
4854,Kitchen Appliances,SliceMaster Food Processor,Outstanding product. The SliceMaster Food Processor has made my daily routine so much easier. Thank you! https://fakeurl.com/ref123,5,2023-03-31,True,outstanding product slicemaster food processor daily routine easy thank,outstanding product . the slicemaster food processor has made my daily routine so much easier . thank you !,Positive,5,0.966045081615448,Positive,The SliceMaster Food Processor has made my daily routine so much easier.,Outstanding product. The SliceMaster Food Processor has made my daily routine so much easier. Thank you! https://fakeurl.com/ref123,2,0.6068145353999123,Daily Use Satisfaction
4855,Bathroom,MirrorPro LED Vanity Mirror,The MirrorPro LED Vanity Mirror arrived on time and works as described. Not great not terrible.,3,2023-06-03,True,mirrorpro lead vanity mirror arrive time work describe great terrible,the mirrorpro led vanity mirror arrived on time and works as described . not great not terrible .,Neutral,3,0.6510862112045288,Neutral,The MirrorPro LED Vanity Mirror arrived on time and works as described.,The MirrorPro LED Vanity Mirror arrived on time and works as described. Not great not terrible.,1,0.4050000872597246,Ease of Setup
4856,Bathroom,SoftTouch Luxury Towel Set,Mixed feelings about the SoftTouch Luxury Towel Set. Setup was easy but performance is mediocre. https://fakeurl.com/ref123,3,2024-06-06,False,mix feeling softtouch luxury towel set setup easy performance mediocre,mixed feelings about the softtouch luxury towel set . setup was easy but performance is mediocre .,Negative,2,0.5175994634628296,Neutral,Mixed feelings about the SoftTouch Luxury Towel Set.,Mixed feelings about the SoftTouch Luxury Towel Set. Setup was easy but performance is mediocre. https://fakeurl.com/ref123,2,0.554999766996627,Daily Use Satisfaction
4857,Bathroom,FoamPure Electric Toothbrush,Absolutely love my FoamPure Electric Toothbrush! Works perfectly and arrived on time. Would buy again. https://fakeurl.com/ref123,4,2024-04-12,True,absolutely love foampure electric toothbrush work perfectly arrive time buy,absolutely love my foampure electric toothbrush ! works perfectly and arrived on time . would buy again .,Positive,5,0.9659407138824464,Positive,Absolutely love my FoamPure Electric Toothbrush!,Absolutely love my FoamPure Electric Toothbrush! Works perfectly and arrived on time. Would buy again. https://fakeurl.com/ref123,0,0.70499924491502,Delivery & Arrival
4858,Bathroom,FoamPure Electric Toothbrush,Absolutely love my FoamPure Electric Toothbrush! Works perfectly and arrived on time. Would buy again. https://fakeurl.com/ref123,5,2024-08-22,True,absolutely love foampure electric toothbrush work perfectly arrive time buy,absolutely love my foampure electric toothbrush ! works perfectly and arrived on time . would buy again .,Positive,5,0.9659407138824464,Positive,Absolutely love my FoamPure Electric Toothbrush!,Absolutely love my FoamPure Electric Toothbrush! Works perfectly and arrived on time. Would buy again. https://fakeurl.com/ref123,0,0.70499924491502,Delivery & Arrival
4859,Bathroom,FoamPure Electric Toothbrush,DECENT PRODUCT FOR THE PRICE. THE FOAMPURE ELECTRIC TOOTHBRUSH HAS SOME QUIRKS BUT GENERALLY WORKS FINE.,3,2024-09-21,False,decent product price foampure electric toothbrush quirk generally work fine,decent product for the price . the foampure electric toothbrush has some quirks but generally works fine .,Neutral,3,0.5839495658874512,Neutral,THE FOAMPURE ELECTRIC TOOTHBRUSH HAS SOME QUIRKS,DECENT PRODUCT FOR THE PRICE. THE FOAMPURE ELECTRIC TOOTHBRUSH HAS SOME QUIRKS BUT GENERALLY WORKS FINE.,9,0.6237437903416542,Mixed Product Category
4860,Kitchen Appliances,CrispAir Fryer XL,Bought the CrispAir Fryer XL as a gift and the recipient loved it. Excellent build quality. !!!!!!,5,2023-01-04,True,buy crispair fryer xl gift recipient love excellent build quality,bought the crispair fryer xl as a gift and the recipient loved it . excellent build quality . ! ! ! ! ! !,Positive,5,0.9029219150543212,Positive,Bought the CrispAir Fryer XL as a gift and the recipient loved it.,Bought the CrispAir Fryer XL as a gift and the recipient loved it. Excellent build quality. !!!!!!,4,0.9549979203482561,Build Quality
4861,Bedroom Furniture,WoodCraft Bed Frame Queen,<p>I was skeptical at first but the WoodCraft Bed Frame Queen is genuinely impressive. Fast delivery too.</p>,5,2023-08-24,False,skeptical woodcraft bed frame queen genuinely impressive fast delivery,i was skeptical at first but the woodcraft bed frame queen is genuinely impressive . fast delivery too .,Positive,5,0.6043775677680969,Positive,<p>I was skeptical at first but the WoodCraft Bed Frame Queen is genuinely impressive.,<p>I was skeptical at first but the WoodCraft Bed Frame Queen is genuinely impressive. Fast delivery too.</p>,6,0.5196969989405481,Furniture & Frames
4862,Bedroom Furniture,VelvetTouch Duvet Cover,Mixed feelings about the VelvetTouch Duvet Cover. Setup was easy but performance is mediocre.,3,2024-12-05,True,mix feeling velvettouch duvet cover setup easy performance mediocre,mixed feelings about the velvettouch duvet cover . setup was easy but performance is mediocre .,Negative,2,0.4871032536029815,Neutral,Mixed feelings about the VelvetTouch Duvet Cover.,Mixed feelings about the VelvetTouch Duvet Cover. Setup was easy but performance is mediocre.,2,0.6722217669146148,Daily Use Satisfaction
4863,Bedroom Furniture,CloudPillow Set (2-pack),<p>I was skeptical at first but the CloudPillow Set (2-pack) is genuinely impressive. Fast delivery too.</p>,4,2024-02-13,True,skeptical cloudpillow set 2 pack genuinely impressive fast delivery,i was skeptical at first but the cloudpillow set ( 2 - pack ) is genuinely impressive . fast delivery too .,Positive,5,0.5650711059570312,Positive,<p>I was skeptical at first but the CloudPillow Set (2-pack) is genuinely impressive.,<p>I was skeptical at first but the CloudPillow Set (2-pack) is genuinely impressive. Fast delivery too.</p>,2,0.5062500920659043,Daily Use Satisfaction
4864,Bedroom Furniture,DreamRest Memory Foam Mattress,I wanted to love this but the DreamRest Memory Foam Mattress died in week one. Warranty claim was denied.,1,2023-03-16,True,want love dreamr memory foam mattress die week warranty claim deny,i wanted to love this but the dreamrest memory foam mattress died in week one . warranty claim was denied .,Negative,1,0.4223353564739227,Negative,I wanted to love this but the DreamRest Memory Foam Mattress died in week one.,I wanted to love this but the DreamRest Memory Foam Mattress died in week one. Warranty claim was denied.,8,0.6238066379541637,Recommendation & Value
4865,Bathroom,FoamPure Electric Toothbrush,Best purchase I made this year. The FoamPure Electric Toothbrush works exactly as advertised. Very happy.,5,2023-04-07,True,good purchase year foampure electric toothbrush work exactly advertise happy,best purchase i made this year . the foampure electric toothbrush works exactly as advertised . very happy .,Positive,5,0.9638028144836426,Positive,The FoamPure Electric Toothbrush works exactly as advertised.,Best purchase I made this year. The FoamPure Electric Toothbrush works exactly as advertised. Very happy.,5,0.704999744621578,Product Accuracy
4866,Living Room,AirPurifier ProMax,Great product. The AirPurifier ProMax exceeded my expectations in every way. Highly recommend! https://fakeurl.com/ref123,5,2023-01-20,True,great product airpurifier promax exceed expectation way highly recommend,great product . the airpurifier promax exceeded my expectations in every way . highly recommend !,Positive,5,0.9629055857658386,Positive,The AirPurifier ProMax exceeded my expectations in every way.,Great product. The AirPurifier ProMax exceeded my expectations in every way. Highly recommend! https://fakeurl.com/ref123,8,0.7833330464587231,Recommendation & Value
4867,Bedroom Furniture,DreamRest Memory Foam Mattress,THE DREAMREST MEMORY FOAM MATTRESS IS FUNCTIONAL BUT THE INSTRUCTIONS ARE CONFUSING. TOOK A WHILE TO SET UP.,3,2024-10-02,True,dreamr memory foam mattress functional instruction confusing take set,the dreamrest memory foam mattress is functional but the instructions are confusing . took a while to set up .,Neutral,3,0.5800253748893738,Neutral,THE DREAMREST MEMORY FOAM MATTRESS IS FUNCTIONAL,THE DREAMREST MEMORY FOAM MATTRESS IS FUNCTIONAL BUT THE INSTRUCTIONS ARE CONFUSING. TOOK A WHILE TO SET UP.,4,0.5611079844723977,Build Quality
4868,Living Room,AirPurifier ProMax,The AirPurifier ProMax worked for exactly 4 days then completely stopped. Total waste of money.,1,2024-01-21,True,airpurifier promax work exactly 4 day completely stop total waste money,the airpurifier promax worked for exactly 4 days then completely stopped . total waste of money .,Negative,1,0.933548390865326,Negative,The AirPurifier ProMax worked for exactly 4 days then completely stopped.,The AirPurifier ProMax worked for exactly 4 days then completely stopped. Total waste of money.,5,0.7893948207368253,Product Accuracy
4869,Bedroom Furniture,DreamRest Memory Foam Mattress,"Five stars. The DreamRest Memory Foam Mattress is well built, easy to set up, and my whole family loves it. https://fakeurl.com/ref123",5,2023-04-13,True,star dreamr memory foam mattress build easy set family love,"five stars . the dreamrest memory foam mattress is well built , easy to set up , and my whole family loves it .",Positive,5,0.9949047565460204,Positive,"The DreamRest Memory Foam Mattress is well built, easy to set up, and my whole family loves it.","Five stars. The DreamRest Memory Foam Mattress is well built, easy to set up, and my whole family loves it. https://fakeurl.com/ref123",1,0.5049990848405629,Ease of Setup
4870,Bedroom Furniture,NightOwl LED Bedside Lamp,"Five stars. The NightOwl LED Bedside Lamp is well built, easy to set up, and my whole family loves it.",4,2024-12-27,False,star nightowl lead bedside lamp build easy set family love,"five stars . the nightowl led bedside lamp is well built , easy to set up , and my whole family loves it .",Positive,5,0.994949221611023,Positive,"The NightOwl LED Bedside Lamp is well built, easy to set up, and my whole family loves it.","Five stars. The NightOwl LED Bedside Lamp is well built, easy to set up, and my whole family loves it.",1,0.9549993242379166,Ease of Setup
4871,Living Room,AirPurifier ProMax,My AirPurifier ProMax arrived well packaged and started working immediately. No issues at all.,5,2023-11-11,False,airpurifier promax arrive package start work immediately issue,my airpurifier promax arrived well packaged and started working immediately . no issues at all .,Positive,5,0.818250834941864,Positive,My AirPurifier ProMax arrived well packaged and started working immediately.,My AirPurifier ProMax arrived well packaged and started working immediately. No issues at all.,0,0.9437496533323652,Delivery & Arrival
4872,Kitchen Appliances,SteamKing Rice Cooker,Wrong item delivered initially. Replacement SteamKing Rice Cooker finally came after 10 day.,2,2023-08-12,True,wrong item deliver initially replacement steamking rice cooker finally come 10 day,wrong item delivered initially . replacement steamking rice cooker finally came after 10 day .,Negative,1,0.7245215773582458,Negative,Replacement SteamKing Rice Cooker finally came after 10 day.,Wrong item delivered initially. Replacement SteamKing Rice Cooker finally came after 10 day.,9,0.7541661815965526,Mixed Product Category
4873,Kitchen Appliances,SliceMaster Food Processor,Sent the wrong item twice. When the SliceMaster Food Processor finally arrived it was defective. Never again. !!!!!!,2,2024-03-11,True,send wrong item twice slicemaster food processor finally arrive defective,sent the wrong item twice . when the slicemaster food processor finally arrived it was defective . never again . ! ! ! ! ! !,Negative,1,0.8881988525390625,Negative,When the SliceMaster Food Processor finally arrived it was defective.,Sent the wrong item twice. When the SliceMaster Food Processor finally arrived it was defective. Never again. !!!!!!,9,0.95263086404271,Mixed Product Category
4874,Bedroom Furniture,CloudPillow Set (2-pack),Great product. The CloudPillow Set (2-pack) exceeded my expectations in every way. Highly recommend!,5,2024-03-10,False,great product cloudpillow set 2 pack exceed expectation way highly recommend,great product . the cloudpillow set ( 2 - pack ) exceeded my expectations in every way . highly recommend !,Positive,5,0.9586035013198853,Positive,The CloudPillow Set (2-pack) exceeded my expectations in every way.,Great product. The CloudPillow Set (2-pack) exceeded my expectations in every way. Highly recommend!,8,0.6486468546767908,Recommendation & Value
4875,Living Room,AirPurifier ProMax,I was skeptical at first but the AirPurifier ProMax is genuinely impressive. Fast delivery too.,4,2024-03-09,True,skeptical airpurifier promax genuinely impressive fast delivery,i was skeptical at first but the airpurifier promax is genuinely impressive . fast delivery too .,Positive,5,0.6149645447731018,Positive,I was skeptical at first but the AirPurifier ProMax is genuinely impressive.,I was skeptical at first but the AirPurifier ProMax is genuinely impressive. Fast delivery too.,2,0.5785723370064978,Daily Use Satisfaction
4876,Kitchen Appliances,SliceMaster Food Processor,I was skeptical at first but the SliceMaster Food Processor is genuinely impressive. Fast delivery too.,5,2023-10-30,False,skeptical slicemaster food processor genuinely impressive fast delivery,i was skeptical at first but the slicemaster food processor is genuinely impressive . fast delivery too .,Positive,5,0.6383842825889587,Positive,I was skeptical at first but the SliceMaster Food Processor is genuinely impressive.,I was skeptical at first but the SliceMaster Food Processor is genuinely impressive. Fast delivery too.,2,0.5062505202501323,Daily Use Satisfaction
4877,Living Room,AirPurifier ProMax,Outstanding product. The AirPurifier ProMax has made my daily routine so much easier. Thank you!,5,2024-02-25,True,outstanding product airpurifier promax daily routine easy thank,outstanding product . the airpurifier promax has made my daily routine so much easier . thank you !,Positive,5,0.9643829464912416,Positive,The AirPurifier ProMax has made my daily routine so much easier.,Outstanding product. The AirPurifier ProMax has made my daily routine so much easier. Thank you!,2,0.7562494202329745,Daily Use Satisfaction
4878,Living Room,SmartTV 55in 4K UHD,My SmartTV 55in 4K UHD arrived well packaged and started working immediately. No issues at all.,5,2024-12-28,True,smarttv 55 4k uhd arrive package start work immediately issue,my smarttv 55 in 4k uhd arrived well packaged and started working immediately . no issues at all .,Positive,5,0.8282108902931213,Positive,My SmartTV 55in 4K UHD arrived well packaged and started working immediately.,My SmartTV 55in 4K UHD arrived well packaged and started working immediately. No issues at all.,0,0.5837176641790475,Delivery & Arrival
4879,Bedroom Furniture,WoodCraft Bed Frame Queen,Solid quality and great value. The WoodCraft Bed Frame Queen feels premium and performs even better. !!!!!!,5,2024-04-11,True,solid quality great value woodcraft bed frame queen feel premium perform well,solid quality and great value . the woodcraft bed frame queen feels premium and performs even better . ! ! ! ! ! !,Positive,5,0.8701109290122986,Positive,The WoodCraft Bed Frame Queen feels premium and performs even better. !!!!!!,Solid quality and great value. The WoodCraft Bed Frame Queen feels premium and performs even better. !!!!!!,4,0.587499856124133,Build Quality
4880,Bathroom,FoamPure Electric Toothbrush,I WAS SKEPTICAL AT FIRST BUT THE FOAMPURE ELECTRIC TOOTHBRUSH IS GENUINELY IMPRESSIVE. FAST DELIVERY TOO.,4,2024-09-02,False,skeptical foampure electric toothbrush genuinely impressive fast delivery,i was skeptical at first but the foampure electric toothbrush is genuinely impressive . fast delivery too .,Positive,5,0.6087159514427185,Positive,BUT THE FOAMPURE ELECTRIC TOOTHBRUSH IS GENUINELY IMPRESSIVE.,I WAS SKEPTICAL AT FIRST BUT THE FOAMPURE ELECTRIC TOOTHBRUSH IS GENUINELY IMPRESSIVE. FAST DELIVERY TOO.,2,0.9437499610959054,Daily Use Satisfaction
4881,Kitchen Appliances,InstaBrew Coffee Maker,Mixed feelings about the InstaBrew Coffee Maker. Setup was easy but performance is mediocre. https://fakeurl.com/ref123,3,2024-01-27,False,mixed feeling instabrew coffee maker setup easy performance mediocre,mixed feelings about the instabrew coffee maker . setup was easy but performance is mediocre .,Negative,2,0.5426130294799805,Neutral,Mixed feelings about the InstaBrew Coffee Maker.,Mixed feelings about the InstaBrew Coffee Maker. Setup was easy but performance is mediocre. https://fakeurl.com/ref123,2,0.5611110375387707,Daily Use Satisfaction
4882,Bedroom Furniture,DreamRest Memory Foam Mattress,My DreamRest Memory Foam Mattress arrived well packaged and started working immediately. No issues at all. https://fakeurl.com/ref123,4,2024-04-08,True,dreamr memory foam mattress arrive package start work immediately issue,my dreamrest memory foam mattress arrived well packaged and started working immediately . no issues at all .,Positive,5,0.7864094972610474,Positive,My DreamRest Memory Foam Mattress arrived well packaged and started working immediately.,My DreamRest Memory Foam Mattress arrived well packaged and started working immediately. No issues at all. https://fakeurl.com/ref123,0,0.6007360720440108,Delivery & Arrival
4883,Living Room,SmartTV 55in 4K UHD,Absolutely love my SmartTV 55in 4K UHD! Works perfectly and arrived on time. Would buy again.,5,2023-12-27,True,absolutely love smarttv 55 4k uhd work perfectly arrive time buy,absolutely love my smarttv 55 in 4k uhd ! works perfectly and arrived on time . would buy again .,Positive,5,0.9743709564208984,Positive,Absolutely love my SmartTV 55in 4K UHD!,Absolutely love my SmartTV 55in 4K UHD! Works perfectly and arrived on time. Would buy again.,0,0.5663795131952843,Delivery & Arrival
4884,Bedroom Furniture,VelvetTouch Duvet Cover,"The VelvetTouch Duvet Cover is easy to clean, quiet during operation, and looks great. 5 stars!",5,2024-12-19,True,velvettouch duvet cover easy clean quiet operation look great 5 star,"the velvettouch duvet cover is easy to clean , quiet during operation , and looks great . 5 stars !",Positive,5,0.9862004518508912,Positive,"The VelvetTouch Duvet Cover is easy to clean, quiet during operation, and looks great.","The VelvetTouch Duvet Cover is easy to clean, quiet during operation, and looks great. 5 stars!",4,0.7049990954460157,Build Quality
4885,Bedroom Furniture,NightOwl LED Bedside Lamp,The NightOwl LED Bedside Lamp worked for exactly 4 days then completely stopped. Total waste of money.,2,2023-07-17,False,nightowl lead bedside lamp work exactly 4 day completely stop total waste money,the nightowl led bedside lamp worked for exactly 4 days then completely stopped . total waste of money .,Negative,1,0.9261175394058228,Negative,The NightOwl LED Bedside Lamp worked for exactly 4 days then completely stopped.,The NightOwl LED Bedside Lamp worked for exactly 4 days then completely stopped. Total waste of money.,5,0.6708322418794805,Product Accuracy
4886,Living Room,SmartTV 55in 4K UHD,SOLID QUALITY AND GREAT VALUE. THE SMARTTV 55IN 4K UHD FEELS PREMIUM AND PERFORMS EVEN BETTER.,4,2024-03-29,True,solid quality great value smarttv 55 4k uhd feel premium perform well,solid quality and great value . the smarttv 55 in 4k uhd feels premium and performs even better .,Positive,5,0.8905206322669983,Positive,THE SMARTTV 55IN 4K UHD FEELS PREMIUM AND PERFORMS EVEN BETTER.,SOLID QUALITY AND GREAT VALUE. THE SMARTTV 55IN 4K UHD FEELS PREMIUM AND PERFORMS EVEN BETTER.,4,0.6708330940573342,Build Quality
4887,Bedroom Furniture,DreamRest Memory Foam Mattress,My DreamRest Memory Foam Mattress arrived well packaged and started working immediately. No issues at all. https://fakeurl.com/ref123,5,2024-10-16,True,dreamr memory foam mattress arrive package start work immediately issue,my dreamrest memory foam mattress arrived well packaged and started working immediately . no issues at all .,Positive,5,0.7864094972610474,Positive,My DreamRest Memory Foam Mattress arrived well packaged and started working immediately.,My DreamRest Memory Foam Mattress arrived well packaged and started working immediately. No issues at all. https://fakeurl.com/ref123,0,0.6007360720440108,Delivery & Arrival
4888,Kitchen Appliances,SteamKing Rice Cooker,MIXED FEELINGS ABOUT THE STEAMKING RICE COOKER. SETUP WAS EASY BUT PERFORMANCE IS MEDIOCRE.,3,2023-03-31,True,mix feeling steamke rice cooker setup easy performance mediocre,mixed feelings about the steamking rice cooker . setup was easy but performance is mediocre .,Negative,2,0.5378178358078003,Neutral,MIXED FEELINGS ABOUT THE STEAMKING RICE COOKER.,MIXED FEELINGS ABOUT THE STEAMKING RICE COOKER. SETUP WAS EASY BUT PERFORMANCE IS MEDIOCRE.,2,0.5611119764857617,Daily Use Satisfaction
4889,Living Room,SmartTV 55in 4K UHD,Bought the SmartTV 55in 4K UHD as a gift and the recipient loved it. Excellent build quality.,5,2024-12-04,True,buy smarttv 55 4k uhd gift recipient love excellent build quality,bought the smarttv 55 in 4k uhd as a gift and the recipient loved it . excellent build quality .,Positive,5,0.904129922389984,Positive,Bought the SmartTV 55in 4K UHD as a gift and the recipient loved it.,Bought the SmartTV 55in 4K UHD as a gift and the recipient loved it. Excellent build quality.,4,0.4898046469059457,Build Quality
4890,Bathroom,MirrorPro LED Vanity Mirror,<p>My MirrorPro LED Vanity Mirror arrived well packaged and started working immediately. No issues at all.</p>,5,2024-07-29,True,mirrorpro lead vanity mirror arrive package start work immediately issue,my mirrorpro led vanity mirror arrived well packaged and started working immediately . no issues at all .,Positive,5,0.7941134572029114,Positive,<p>My MirrorPro LED Vanity Mirror arrived well packaged and started working immediately.,<p>My MirrorPro LED Vanity Mirror arrived well packaged and started working immediately. No issues at all.</p>,0,0.5549998377528741,Delivery & Arrival
4891,Bathroom,SoftTouch Luxury Towel Set,Bought the SoftTouch Luxury Towel Set as a gift and the recipient loved it. Excellent build quality.,5,2024-06-21,False,buy softtouch luxury towel set gift recipient love excellent build quality,bought the softtouch luxury towel set as a gift and the recipient loved it . excellent build quality .,Positive,5,0.8897268176078796,Positive,Bought the SoftTouch Luxury Towel Set as a gift and the recipient loved it.,Bought the SoftTouch Luxury Towel Set as a gift and the recipient loved it. Excellent build quality.,4,0.5504941385435215,Build Quality
4892,Bedroom Furniture,WoodCraft Bed Frame Queen,Outstanding product. The WoodCraft Bed Frame Queen has made my daily routine so much easier. Thank you!,5,2023-02-20,True,outstanding product woodcraft bed frame queen daily routine easy thank,outstanding product . the woodcraft bed frame queen has made my daily routine so much easier . thank you !,Positive,5,0.9594463109970092,Positive,The WoodCraft Bed Frame Queen has made my daily routine so much easier.,Outstanding product. The WoodCraft Bed Frame Queen has made my daily routine so much easier. Thank you!,2,0.4964435861795418,Daily Use Satisfaction
4893,Bedroom Furniture,NightOwl LED Bedside Lamp,"Five stars. The NightOwl LED Bedside Lamp is well built, easy to set up, and my whole family loves it.",4,2023-08-31,True,star nightowl lead bedside lamp build easy set family love,"five stars . the nightowl led bedside lamp is well built , easy to set up , and my whole family loves it .",Positive,5,0.994949221611023,Positive,"The NightOwl LED Bedside Lamp is well built, easy to set up, and my whole family loves it.","Five stars. The NightOwl LED Bedside Lamp is well built, easy to set up, and my whole family loves it.",1,0.9549993242379166,Ease of Setup
4894,Bedroom Furniture,WoodCraft Bed Frame Queen,Solid quality and great value. The WoodCraft Bed Frame Queen feels premium and performs even better. https://fakeurl.com/ref123,5,2024-02-29,True,solid quality great value woodcraft bed frame queen feel premium perform well,solid quality and great value . the woodcraft bed frame queen feels premium and performs even better .,Positive,5,0.8372647166252136,Positive,The WoodCraft Bed Frame Queen feels premium and performs even better.,Solid quality and great value. The WoodCraft Bed Frame Queen feels premium and performs even better. https://fakeurl.com/ref123,4,0.587499856124133,Build Quality
4895,Living Room,AirPurifier ProMax,<p>I was skeptical at first but the AirPurifier ProMax is genuinely impressive. Fast delivery too.</p>,4,2023-12-10,True,skeptical airpurifier promax genuinely impressive fast delivery,i was skeptical at first but the airpurifier promax is genuinely impressive . fast delivery too .,Positive,5,0.6149645447731018,Positive,<p>I was skeptical at first but the AirPurifier ProMax is genuinely impressive.,<p>I was skeptical at first but the AirPurifier ProMax is genuinely impressive. Fast delivery too.</p>,2,0.5785723370064978,Daily Use Satisfaction
